Master Index,split,y_true,XGBoost,InceptionTime,MiniRocket,Transformer,SoftVote,WeightedVote,Stacking,recommended_proba,recommended_flag
4443,train,1,0.18276119999999996,0.42153192,0.5675094391654242,0.010066211,0.29546719254135606,0.44911013266286115,0.31674428654167264,0.31674428654167264,0
4448,train,1,0.15411204,0.5601274,0.3108548381335601,0.017182708,0.26056924653339003,0.3960652547307528,0.3329126959370739,0.3329126959370739,0
4449,val,1,0.07861114000000002,0.2318682,0.142626910025752,0.0041884184,0.114323667106438,0.1737719740017858,0.1073826706039576,0.1073826706039576,0
4450,train,0,0.47543853999999997,0.52484053,0.5081434599896208,0.07930601,0.3969321349974052,0.6033368451960559,0.49628044001724236,0.49628044001724236,1
4453,val,0,0.78793748,0.5804368,0.8016077038432294,0.96793544,0.7844793559608072,1.1924086210604272,0.7906438925143963,0.7906438925143963,1
4454,train,0,0.49963886,0.7189756,0.532682995480717,0.94756645,0.6747159763701792,1.0255682840826725,0.7229761824611347,0.7229761824611347,1
4458,train,1,0.09909400000000002,0.4780023,0.3556596666249287,0.012061894,0.2362044651562322,0.3590307870374729,0.2697679090338121,0.2697679090338121,0
4461,train,1,0.09091187,0.24525946,0.0918216883997188,0.007507503,0.10887513034992971,0.16549019813189314,0.1072010756699487,0.1072010756699487,0
4462,train,0,0.61812267,0.66782635,0.5438406178121141,0.9668949,0.6991711344530285,1.0627401243686032,0.7316724579145251,0.7316724579145251,1
4463,train,1,0.049118940000000055,0.12442238,0.0543321557127756,0.0051755905,0.058262266553193914,0.08855864516085474,0.06703612726876283,0.06703612726876283,0
4465,test,1,0.35948139999999995,0.7016359,0.7689929683375998,0.009657025,0.4599418233343999,0.699111571468288,0.6679061596699076,0.6679061596699076,1
4466,train,1,0.11184084000000005,0.1925225,0.1239709174381629,0.011582673,0.10997923260954075,0.16716843356650193,0.09837526012919104,0.09837526012919104,0
4471,test,1,0.6138001399999999,0.7416008,0.6957335477484619,0.9723438,0.7558695719371155,1.1489217493444155,0.8082990507831318,0.8082990507831318,1
4472,train,0,0.6945247999999999,0.7391935,0.7217987737089682,0.9650533,0.780142593427242,1.185816742009408,0.8310642809652975,0.8310642809652975,1
4475,train,1,0.40146166000000005,0.8719428,0.8378740865332023,0.98961824,0.7752241966333006,1.178340778882617,0.8475943933742526,0.8475943933742526,1
4477,val,0,0.32996875000000003,0.45934045,0.2490246848591587,0.006596744,0.2612326572147897,0.39707363896648035,0.30440864880529966,0.30440864880529966,0
4479,train,1,0.23738389999999998,0.5895359,0.7315198757099408,0.9516799,0.6275298939274851,0.9538454387697776,0.5924772331895096,0.5924772331895096,1
4480,val,0,0.39049979999999995,0.61239046,0.8017818989643589,0.5779623,0.5956586147410898,0.9054010944064563,0.6622840753704451,0.6622840753704451,1
4483,train,0,0.7460215,0.64326364,0.609354964818654,0.8590409,0.7144202512046636,1.0859187818310885,0.7652382926482189,0.7652382926482189,1
4484,train,1,0.051910699999999976,0.26056585,0.292231476022713,0.005432129,0.15253503875567823,0.23185325890863093,0.13353529242646445,0.13353529242646445,0
4486,test,0,0.46263844,0.7330697,0.739237757758335,0.9437555,0.7196753494395838,1.0939065311481673,0.7712974214035632,0.7712974214035632,1
4487,train,1,0.14213072999999998,0.37631977,0.2602488636166035,0.013334751,0.19800852865415086,0.3009729635543093,0.2002696470892295,0.2002696470892295,0
4488,train,1,0.19960909999999998,0.65343636,0.3020409219447089,0.97375697,0.5322108379861773,0.8089604737389895,0.4915466878587132,0.4915466878587132,1
4491,train,1,0.25344390000000006,0.8281595,0.3472084685973053,0.9742082,0.6007550171493263,0.9131476260669761,0.664910964542875,0.664910964542875,1
4492,train,1,0.11099046000000001,0.24528046,0.1079862654621233,0.004126847,0.11709600811553084,0.17798593233560686,0.11234084035430464,0.11234084035430464,0
4494,train,1,0.09528349999999997,0.47179747,0.0265676573308576,0.0059066415,0.14988881720771438,0.22783100215572588,0.18909313236553815,0.18909313236553815,0
4497,test,1,0.2728802,0.7295557,0.0443586407543769,0.078725815,0.2813800889385943,0.42769773518666326,0.4307518303196988,0.4307518303196988,1
4499,test,0,0.59910575,0.6216319,0.8269994183706773,0.94685125,0.7486470795926693,1.1379435609808575,0.766084070940843,0.766084070940843,1
4500,val,0,0.3164979,0.5604631,0.5455565800468429,0.012406647,0.35873105676171074,0.5452712062778003,0.4686081899473388,0.4686081899473388,1
4502,test,1,0.34450685999999997,0.53574175,0.7030394022947756,0.053531587,0.40920489982369385,0.6219914477320148,0.5143909450127293,0.5143909450127293,1
4503,test,0,0.50739858,0.6943882,0.4791718632200483,0.9733847,0.6635858358050121,1.0086504704236186,0.6961185379320777,0.6961185379320777,1
4504,train,1,0.34486839999999996,0.58562875,0.4192090564961919,0.06589025,0.353899114124048,0.537926653468553,0.46335832972381485,0.46335832972381485,1
4506,train,1,0.29986435,0.6918926,0.5762492765532398,0.2778021,0.4614520816383099,0.7014071640902311,0.5987095514414743,0.5987095514414743,1
4509,test,1,0.43189520000000003,0.51775974,0.3939713402353406,0.016323864,0.3399875360588352,0.5167810548094295,0.431092620439263,0.431092620439263,1
4510,train,1,0.14510113000000002,0.58223,0.3159822305854718,0.012729764,0.26401078114636795,0.4012963873424793,0.347117478314625,0.347117478314625,0
4513,train,0,0.68039328,0.29016337,0.5787834016746146,0.038272023,0.3969030186686537,0.6032925883763535,0.40760187246389834,0.40760187246389834,1
4515,train,0,0.7312957,0.8498978,0.8301226555531118,0.98380476,0.848780228888278,1.2901459479101824,0.8969064265281407,0.8969064265281407,1
4516,test,0,0.43790686,0.8196425,0.4662015415702353,0.97718525,0.6752340378925588,1.0263557375966894,0.7524471013214483,0.7524471013214483,1
4517,train,0,0.5635783,0.5164372,0.7224888980074893,0.9605216,0.6907564995018723,1.0499498792428459,0.6572864054566695,0.6572864054566695,1
4518,train,1,0.1873302,0.5128736,0.4103521071941606,0.037550032,0.28702648479854015,0.436280256893781,0.34081761060993215,0.34081761060993215,0
4520,train,1,0.13349634,0.28245905,0.1622693765242859,0.0045749545,0.14569993025607147,0.22146389398922864,0.13734549149895203,0.13734549149895203,0
4521,train,1,0.19167215000000004,0.38396066,0.3579284878359812,0.006141126,0.23492560595899534,0.3570869210576729,0.23980366182775528,0.23980366182775528,0
4522,train,0,0.76111226,0.5962215,0.8529285717427563,0.9771608,0.796855782935689,1.2112207900622474,0.8033687196909026,0.8033687196909026,1
4523,val,1,0.6389526,0.7184932,0.7918337717106685,0.9727642,0.7805109429276671,1.186376633250054,0.8220030042889639,0.8220030042889639,1
4525,train,0,0.55365765,0.56050044,0.3900238519817987,0.055081427,0.3898158422454497,0.5925200802130836,0.5164294905529636,0.5164294905529636,1
4526,train,1,0.34593134999999997,0.8243831,0.6408044124693141,0.96420056,0.6938298556173286,1.0546213805383395,0.7692469022961107,0.7692469022961107,1
4527,train,1,0.17811054000000004,0.38387507,0.239531257542419,0.009162486,0.20266983838560476,0.3080581543461192,0.20911024135023937,0.20911024135023937,0
4531,train,1,0.17668235,0.5353441,0.1129639142285191,0.29082853,0.2789547235571298,0.4240111798068372,0.2858608388747864,0.2858608388747864,0
4532,test,1,0.4958939,0.6783957,0.7458711438805505,0.9356189,0.7139449109701377,1.0851962646746092,0.749546595997812,0.749546595997812,1
4534,train,1,0.34581090000000003,0.6375875,0.4036878469109257,0.97120094,0.5895717967277314,0.8961491310261518,0.5701495800486986,0.5701495800486986,1
4535,train,1,0.12077490000000002,0.13709652,0.0859553913972329,0.0058856606,0.08742811799930823,0.13289073935894852,0.08058955838892251,0.08058955838892251,0
4537,val,0,0.5542794799999999,0.5583226,0.8983792630900168,0.020356834,0.5078345442725042,0.7719085072942063,0.6716952356480114,0.6716952356480114,1
4539,val,1,0.22850119999999996,0.2717425,0.2416170031904982,0.006275356,0.18703401479762452,0.28429170249238933,0.16591126325971584,0.16591126325971584,0
4542,train,0,0.82800803,0.80876684,0.5599393891523665,0.96769506,0.7911023297880916,1.2024755412778991,0.8611595103946363,0.8611595103946363,1
4543,train,1,0.12250289999999997,0.29383364,0.282816102518257,0.0041546226,0.17582681627956426,0.26725676074493765,0.1597722809884522,0.1597722809884522,0
4546,train,0,0.70826626,0.7159462,0.7921003937159685,0.93382657,0.7875348559289921,1.197052981012068,0.8350381041894142,0.8350381041894142,1
4547,train,1,0.1341673,0.5973933,0.2522160102395092,0.018077374,0.2504634960598773,0.38070451401101346,0.335892035814585,0.335892035814585,0
4548,val,0,0.22979349999999998,0.37252626,0.3285180291425187,0.00986886,0.23517666228562967,0.3574685266741571,0.23735485508015963,0.23735485508015963,0
4549,val,1,0.43846756,0.6181514,0.7562903519625639,0.047430634,0.46508498649064095,0.7069291794657743,0.6334961426713506,0.6334961426713506,1
4551,train,0,0.46403766,0.4916733,0.2519669514793199,0.01381582,0.30537343286983,0.4641676179621415,0.3779682216195653,0.3779682216195653,0
4552,val,0,0.89710932,0.5957631,0.9475202803500002,0.98308074,0.8558683600875001,1.3009199073330002,0.8520939806871773,0.8520939806871773,1
4556,train,0,0.82506949,0.71444637,0.7878042884003801,0.9670287,0.8235872121000949,1.2518525623921444,0.8593235915027927,0.8593235915027927,1
4557,train,1,0.21406095999999997,0.60116655,0.2458205168192506,0.93779993,0.49971198920481263,0.7595622235913152,0.4337186557600192,0.4337186557600192,1
4558,val,1,0.1731743,0.20014152,0.3522543920507196,0.008998334,0.1836421365126799,0.27913604749927345,0.14272190642845206,0.14272190642845206,0
4560,train,1,0.08921396999999998,0.23404394,0.0654680586607124,0.019209623,0.1019838979151781,0.15501552483107067,0.10063855796489692,0.10063855796489692,0
4562,test,1,0.48830944,0.80531996,0.8361036766584453,0.9463826,0.7690289191646114,1.1689239571302092,0.8350458019460111,0.8350458019460111,1
4563,train,0,0.55440307,0.5092751,0.6051739137257452,0.039301515,0.4270383996814363,0.6490983675157832,0.5439849417232829,0.5439849417232829,1
4566,train,1,0.34646182999999997,0.52982575,0.1907113116298957,0.9639824,0.5077453229074739,0.7717728908193604,0.4130314636563573,0.4130314636563573,1
4567,test,0,0.4845996,0.7203404,0.8175164272344162,0.96374214,0.7465496418086041,1.1347554555490782,0.7888723511916008,0.7888723511916008,1
4569,train,0,0.89660376,0.9155925,0.9201779759685668,0.98559713,0.9294928414921416,1.4128291190680553,0.9406930861627131,0.9406930861627131,1
4570,train,0,0.68308145,0.62514883,0.5554388592115722,0.04130268,0.4762429548028931,0.7238892913003975,0.6679946410352544,0.6679946410352544,1
4571,test,0,0.52221668,0.882864,0.6549950187313809,0.9577342,0.7544524746828452,1.1467677615179248,0.8450929346477611,0.8450929346477611,1
4574,train,1,0.31037970000000004,0.5072086,0.3930696398688446,0.020702243,0.30784004571721113,0.467916869490161,0.37572965122446444,0.37572965122446444,0
4575,train,1,0.15659577000000002,0.26338574,0.2045100344603077,0.009400308,0.15847296311507691,0.24087890393491693,0.1411317885754263,0.1411317885754263,0
4576,test,0,0.29906960000000005,0.33410713,0.380095883397927,0.009819388,0.2557730003494817,0.3887749605312123,0.24714727116912844,0.24714727116912844,0
4577,train,1,0.14846079999999995,0.3593546,0.1841118776376169,0.9642011,0.41403209440940425,0.6293287835022945,0.22475429425635127,0.22475429425635127,0
4579,train,1,0.34602010000000005,0.39515832,0.4381239166224413,0.8632753,0.5106444091556104,0.7761795019165277,0.377532145347608,0.377532145347608,0
4581,test,1,0.21306349999999996,0.29650792,0.2619593134785852,0.0123279095,0.19596466074464625,0.29786628433186235,0.17799001262764275,0.17799001262764275,0
4583,train,0,0.7108776,0.6231303,0.78929086990203,0.96881956,0.7730295824755076,1.1750049653627714,0.7906238893736048,0.7906238893736048,1
4585,train,1,0.16628759999999998,0.3135427,0.3369577457464002,0.004769385,0.20538935768660005,0.312191823683632,0.18946330378087511,0.18946330378087511,0
4588,train,1,0.21506214,0.3028879,0.2517324116728108,0.008849978,0.1946331074182027,0.29584232327566806,0.17940735575718803,0.17940735575718803,0
4592,train,1,0.27503574,0.60975796,0.5157554116240844,0.5961534,0.4991756279060211,0.7587469544171521,0.5272408721045285,0.5272408721045285,1
4593,train,1,0.35958016000000004,0.5955013,0.7548678062818811,0.9516709,0.6654050415704703,1.011415663187115,0.650533205191685,0.650533205191685,1
4594,train,0,0.60381365,0.7269949,0.6039960192528646,0.065113425,0.49997949856321616,0.7599688378160887,0.7263732064443167,0.7263732064443167,1
4595,val,1,0.21516959999999996,0.24419424,0.1832166427799086,0.0040981174,0.16166965004497713,0.24573786806836528,0.1413662256982035,0.1413662256982035,0
4598,train,1,0.15949464000000002,0.6700148,0.4792880847309241,0.95203125,0.5652071936827311,0.8591149343977512,0.5453111184844981,0.5453111184844981,1
4599,train,0,0.7395809,0.8338409,0.729546018999419,0.95281494,0.8139456897498548,1.2371974484197792,0.8789544655373563,0.8789544655373563,1
4600,train,1,0.21648140000000005,0.48615548,0.3648939995727965,0.0094406605,0.2692428850181991,0.40924918522766274,0.31679764549741146,0.31679764549741146,0
4601,train,0,0.55789128,0.493839,0.5193212335557509,0.9539837,0.6312588033889377,0.9595133811511853,0.5743002088016088,0.5743002088016088,1
4602,test,1,0.35154164,0.53269136,0.5508618574039595,0.037730634,0.3682063728509899,0.5596736867335046,0.46367101236664704,0.46367101236664704,1
4603,train,1,0.3672586,0.6267404,0.413093111384511,0.96035004,0.5918605378461277,0.8996280175261141,0.5721132329847134,0.5721132329847134,1
4604,val,1,0.330272,0.58041275,0.6534369632873467,0.015720248,0.39496049032183667,0.6003399452891918,0.526083628413086,0.526083628413086,1
4606,test,0,0.23439336,0.634105,0.5596536040908487,0.95448035,0.5956580785227121,0.9054002793545225,0.5722211418494034,0.5722211418494034,1
4607,train,0,0.64524865,0.5820185,0.7263701593541924,0.9468468,0.725121027338548,1.1021839615545932,0.7308240518665132,0.7308240518665132,1
4608,train,0,0.71312392,0.55427766,0.7351155999057295,0.023313284,0.5064576159764324,0.7698155762841773,0.6781707817499033,0.6781707817499033,1
4609,test,0,0.21631705999999995,0.26161146,0.6134376086632852,0.00983119,0.2752993296658213,0.4184549810920484,0.23525683464157565,0.23525683464157565,0
4610,train,1,0.13332312999999996,0.34368697,0.4095896011952318,0.020990252,0.22689748829880796,0.34488418221418804,0.21289919762849227,0.21289919762849227,0
4613,train,1,0.19212836,0.38106805,0.4387832578442519,0.014016926,0.256499148461063,0.38987870566081567,0.2584548151199988,0.2584548151199988,0
4614,train,1,0.29059749999999995,0.28938767,0.619349370606415,0.0070976615,0.3016080505266038,0.4584442368004377,0.276652035221912,0.276652035221912,0
4615,test,0,0.5636359200000001,0.6898698,0.7030946645372473,0.96598476,0.7306462861343119,1.110582354924154,0.76785103093122,0.76785103093122,1
4617,train,0,0.66499647,0.54585457,0.6540999598690234,0.21894306,0.5209735149672559,0.791879742750229,0.6442632778892273,0.6442632778892273,1
4618,train,1,0.29583496,0.36635816,0.4009827756120193,0.0039700866,0.2667864955530048,0.4055154732405673,0.27135769896867296,0.27135769896867296,0
4619,val,1,0.6324944,0.6935596,0.4986352248656546,0.96578056,0.6976174462164138,1.0603785182489487,0.7409709538308934,0.7409709538308934,1
4622,train,0,0.66020095,0.82777894,0.5595455246891845,0.95317775,0.7501757911722962,1.14026720258189,0.8336633708203567,0.8336633708203567,1
4623,train,1,0.17947460000000004,0.2456442,0.1694169256687256,0.004650414,0.1497965349171814,0.22769073307411575,0.1329977597204701,0.1329977597204701,0
4624,test,1,0.2516591,0.5761484,0.7574888292072698,0.9440923,0.6323471573018175,0.9611676790987627,0.5950958119472352,0.5950958119472352,1
4630,test,0,0.5560033,0.66910017,0.8130300294423529,0.9618061,0.7499848998605882,1.139977047788094,0.7788115272273448,0.7788115272273448,1
4635,test,1,0.24867123000000002,0.4359926,0.3766742014902022,0.007039368,0.2670943498725506,0.40598341180627684,0.2960042598407119,0.2960042598407119,0
4636,test,0,0.78294933,0.81579876,0.8645344889500977,0.98883504,0.8630294047375244,1.3118046952010372,0.8985723785301292,0.8985723785301292,1
4637,val,1,0.47665009999999997,0.6705743,0.761913973663897,0.9550987,0.7160592684159741,1.088410087992281,0.7439407393956345,0.7439407393956345,1
4638,val,1,0.27662927000000004,0.28151438,0.3505582871220827,0.009045303,0.2294368100305207,0.3487439512463914,0.20399778594363033,0.20399778594363033,0
4639,val,0,0.48360276,0.57432747,0.4987033670999496,0.9308865,0.6218800242749873,0.9452576368979808,0.6009540347704763,0.6009540347704763,1
4640,train,0,0.968267027,0.96422446,0.86110687590945,0.9903391,0.9459843657273626,1.437896235905591,0.9508664034376806,0.9508664034376806,1
4641,train,1,0.25472677,0.4418803,0.4075572170209901,0.02383095,0.2819988092552475,0.42863819006797627,0.3118114325604711,0.3118114325604711,0
4642,test,0,0.949894775,0.9457409,0.9298670268289536,0.98999,0.9538731754572384,1.4498872266950025,0.9508607011172657,0.9508607011172657,1
4643,val,0,0.7211525,0.7156415,0.8160553311722218,0.9616913,0.8036351577930554,1.2215254398454443,0.8431047026291201,0.8431047026291201,1
4644,train,0,0.63390067,0.60627496,0.5950971924780035,0.15713823,0.49810276311950086,0.7571161999416414,0.6560030735499309,0.6560030735499309,1
4645,test,1,0.28857299999999997,0.41024584,0.3215754216017518,0.009505272,0.25747488340043795,0.3913618227686657,0.2772737735140835,0.2772737735140835,0
4650,train,0,0.7802831,0.73391354,0.8334529239328241,0.9853863,0.833258965983206,1.2665536282944734,0.8660918945009504,0.8660918945009504,1
4653,test,1,0.49125767,0.50095546,0.4598091358013029,0.16724396,0.4048165564503257,0.615321165804495,0.473992656969315,0.473992656969315,1
4654,train,1,0.19491990000000003,0.63024396,0.2575097316242268,0.025033474,0.27692676640605673,0.4209286849372062,0.38534341217423135,0.38534341217423135,0
4655,val,1,0.36279523,0.48450986,0.5376843396060511,0.08152443,0.3666284649015128,0.5572752666502995,0.42818401334042916,0.42818401334042916,1
4657,train,1,0.15978780000000004,0.30765924,0.2710863859116715,0.003816545,0.18558749272791789,0.2820929889464352,0.17221932742455612,0.17221932742455612,0
4659,train,1,0.24399939999999998,0.74538374,0.6176288971317507,0.040202618,0.41180366378293765,0.6259415689500653,0.6146293619074186,0.6146293619074186,1
4660,train,1,0.22993070000000004,0.49268758,0.2626237677159867,0.1947915,0.29500838692899667,0.448412748132075,0.3094420873528226,0.3094420873528226,0
4661,train,1,0.11105949999999998,0.4741798,0.4701654786597765,0.01045835,0.2664657821649441,0.40502798889071506,0.3016786680333103,0.3016786680333103,0
4663,train,1,0.18329969999999995,0.46798375,0.51152548227358,0.026451945,0.297315219318395,0.4519191333639604,0.3353659834909046,0.3353659834909046,0
4667,test,0,0.5086819,0.53863376,0.699103326601379,0.9761594,0.6806445966503447,1.034579786908524,0.6478563870772528,0.6478563870772528,1
4669,train,0,0.84392218,0.58035165,0.7971414468317845,0.96318984,0.7961512792079461,1.2101499443960781,0.8039967501922733,0.8039967501922733,1
4670,train,0,0.83234537,0.87217057,0.8545968991495324,0.9808577,0.8849926347873831,1.3451888048768224,0.9191192810212175,0.9191192810212175,1
4671,val,1,0.29749519999999996,0.3655952,0.1177301427011692,0.02251321,0.20083343817529228,0.30526682602644434,0.2053018124827628,0.2053018124827628,0
4678,train,1,0.16750412999999997,0.3606174,0.250353496678644,0.00910157,0.196894149169661,0.29927910673788466,0.1963169055969347,0.1963169055969347,0
4680,train,1,0.2670817,0.5478119,0.412765674869021,0.8200834,0.5119356687172553,0.7781422164502281,0.45679029380573843,0.45679029380573843,1
4682,train,0,0.7440104000000001,0.5770153,0.577644100697194,0.9770151,0.7189212251742985,1.0927602622649337,0.7222698327798102,0.7222698327798102,1
4683,train,0,0.78303415,0.59650314,0.6173968806365363,0.9395638,0.7341244926591342,1.1158692288418839,0.7545845140616974,0.7545845140616974,1
4686,val,1,0.68862516,0.58662283,0.5691841946100265,0.8281187,0.6681377211525066,1.01556933615181,0.6987150696270875,0.6987150696270875,1
4687,train,1,0.23385140000000004,0.43854865,0.3905858908622754,0.0056424737,0.2671571036405689,0.40607879753366466,0.2964866060933009,0.2964866060933009,0
4688,train,0,0.6344156000000001,0.62797326,0.5300947708231833,0.966527,0.6897526577057959,1.0484240397128097,0.7069400960384908,0.7069400960384908,1
4689,train,0,0.73898923,0.61307937,0.4590911582729555,0.530709,0.5854671895682388,0.8899101281437232,0.6842643327095285,0.6842643327095285,1
4690,train,1,0.13006799999999996,0.49843627,0.3935992591429187,0.01037395,0.2581193697857297,0.3923414420743091,0.30372662339008544,0.30372662339008544,0
4692,train,0,0.52727607,0.57540905,0.7393681704106503,0.6545732,0.6241566226026625,0.948718066356047,0.6713595139233898,0.6713595139233898,1
4693,val,1,0.42616754999999995,0.5681528,0.4553410646440422,0.03410262,0.37094100866101054,0.5638303331647361,0.4911438182125071,0.4911438182125071,1
4695,train,1,0.13722020000000001,0.5863185,0.0664880952487505,0.03578806,0.20645371381218763,0.3138096449945252,0.2786295124505294,0.2786295124505294,0
4697,train,0,0.6598343,0.67440474,0.3525652067131647,0.018613398,0.42635441117829115,0.6480587049910026,0.6341464673233099,0.6341464673233099,1
4698,train,1,0.15040224999999996,0.35551348,0.1367405148975162,0.007490158,0.16253660072437903,0.24705563310105616,0.16751783012789237,0.16751783012789237,0
4699,test,1,0.10445994000000003,0.30587137,0.1605914734572211,0.03318268,0.1510263658643053,0.229560076113744,0.14173194328715139,0.14173194328715139,0
4700,test,1,0.39453702999999996,0.52906835,0.5343305966924932,0.096762896,0.38867471817312327,0.5907855716231474,0.4770864733022325,0.4770864733022325,1
4701,train,1,0.30030185,0.6168239,0.6145871985971174,0.96805704,0.6249424971492794,0.9499125956669047,0.6027015281766551,0.6027015281766551,1
4702,train,0,0.70880035,0.74623305,0.3689860072374006,0.92608386,0.6875258168093501,1.0450392415502123,0.7621439763872542,0.7621439763872542,1
4704,train,1,0.15561250000000004,0.32904536,0.5251308333623044,0.009232819,0.2547553780905761,0.3872281746976757,0.23655802529562872,0.23655802529562872,0
4705,train,0,0.6760471800000001,0.6373315,0.5116300625819511,0.952788,0.6944491856454877,1.0555627621811414,0.7210999813249431,0.7210999813249431,1
4706,train,1,0.19188150000000004,0.3184879,0.1452951435026036,0.0060817003,0.16543656095065093,0.2514635726449894,0.16150543247011892,0.16150543247011892,0
4707,train,1,0.09105616999999999,0.19699463,0.0884981562025476,0.0036198497,0.0950422014756369,0.1444641462429681,0.09252136707511226,0.09252136707511226,0
4708,train,1,0.0954583,0.4722056,0.278245184937356,0.0062036514,0.21302818408433902,0.32380283980819524,0.2452653212975862,0.2452653212975862,0
4710,val,1,0.2688131,0.59200704,0.3897413886861383,0.037300885,0.3219656034215346,0.48938771720073254,0.4265482880018296,0.4265482880018296,1
4712,val,1,0.17604089999999994,0.33723593,0.2528045825526285,0.004616201,0.1926744033881571,0.2928650931499988,0.18686065196954582,0.18686065196954582,0
4714,train,1,0.3108786,0.57378584,0.5994270987317257,0.41343087,0.47438060218293143,0.7210585153180558,0.5256295280609361,0.5256295280609361,1
4715,train,1,0.52094027,0.6903121,0.663797083380347,0.9762157,0.7128162883450868,1.083480758284532,0.746574514860071,0.746574514860071,1
4717,train,0,0.7499265399999999,0.83453757,0.836384453837697,0.96548784,0.8465841009594242,1.2868078334583248,0.8952548221303112,0.8952548221303112,1
4719,test,0,0.39033569999999995,0.82257915,0.7381962041173553,0.96416175,0.7288182010293388,1.107803665564595,0.8017845674157178,0.8017845674157178,1
4720,test,1,0.45424659999999994,0.23025629,0.5645509125799721,0.0043635964,0.31335434974499304,0.47629861161238946,0.27608978061502076,0.27608978061502076,0
4721,test,0,0.6592212,0.7264296,0.4077537872874797,0.9706566,0.6910152968218699,1.0503432511692423,0.747278585944346,0.747278585944346,1
4728,test,1,0.11258970000000001,0.16452615,0.042424732701208,0.004697323,0.08105947642530201,0.12321040416645904,0.08202906501434126,0.08202906501434126,0
4730,val,1,0.6444776,0.7584329,0.769804958740446,0.96661544,0.7848327246851114,1.1929457415213693,0.8374063418559118,0.8374063418559118,1
4731,train,0,0.74782646,0.7283291,0.798299258890766,0.9677998,0.8105636547226915,1.2320567551784911,0.8512820747786503,0.8512820747786503,1
4732,test,1,0.19307980000000002,0.6432002,0.2858689412959693,0.18487054,0.3267548703239923,0.49666740289246836,0.41552597400440733,0.41552597400440733,1
4733,train,1,0.18276519999999996,0.22521001,0.1159287955011353,0.0054883957,0.13234810030028382,0.2011691124564314,0.118540915272057,0.118540915272057,0
4736,train,0,0.94147414,0.9370574,0.9289116331781162,0.98884195,0.9490712807945291,1.442588346807684,0.9487804697452104,0.9487804697452104,1
4738,test,1,0.58637708,0.5069759,0.6851778956695582,0.9863487,0.6912198939173896,1.0506542387544322,0.6492922688553165,0.6492922688553165,1
4739,train,0,0.82983184,0.8041348,0.7848251257022936,0.9624348,0.8453066414255734,1.2848660949668715,0.8914966476070243,0.8914966476070243,1
4741,test,0,0.28317285000000003,0.47423655,0.1760429053135427,0.025631785,0.23977102257838567,0.36445195431914623,0.28031723339727216,0.28031723339727216,0
4744,val,1,0.08825749999999999,0.2957276,0.213621904659149,0.008186579,0.15144839591478723,0.2302015617904766,0.14203911091727897,0.14203911091727897,0
4745,train,0,0.63908336,0.7235471,0.7606158197207594,0.027876854,0.5377807834301899,0.8174267908138887,0.7713401587410509,0.7713401587410509,1
4746,train,1,0.24623865,0.57733196,0.2259227648264073,0.05682391,0.27657932120660184,0.42040056823403477,0.356777027097691,0.356777027097691,0
4747,test,1,0.34386516,0.33192217,0.3605755210690101,0.0034059882,0.2599422098172525,0.3951121589222238,0.2541849543943176,0.2541849543943176,0
4748,train,1,0.13756789999999997,0.1769877,0.1171119000155691,0.01401335,0.11142021250389225,0.16935872300591626,0.09681491849506733,0.09681491849506733,0
4750,train,1,0.21121670000000003,0.42093635,0.3823864918266271,0.011366248,0.2564764474566568,0.3898442001341183,0.2754147075493925,0.2754147075493925,0
4753,train,1,0.19405479999999997,0.30642235,0.1506699606627071,0.0062556863,0.16435069924067677,0.24981306284582872,0.15762281944717935,0.15762281944717935,0
4755,train,1,0.2338985,0.5555948,0.2001186911662064,0.10184556,0.27286438779155164,0.4147538694431585,0.3316824480576031,0.3316824480576031,0
4756,test,0,0.10755859999999995,0.41152146,0.3026685949273948,0.03215629,0.21347623623184867,0.32448387907241,0.22037326560155668,0.22037326560155668,0
4759,train,1,0.040884299999999985,0.13411197,0.1603324098348937,0.0040171146,0.08483644860872341,0.12895140188525958,0.07756280634527415,0.07756280634527415,0
4761,val,1,0.29693174,0.36797276,0.2845116545261603,0.007268727,0.2391712203815401,0.3635402549799409,0.24370559723929605,0.24370559723929605,0
4763,train,1,0.14928925000000004,0.256666,0.0302727694907428,0.0201779,0.11410147987268571,0.17343424940648228,0.11254461379893745,0.11254461379893745,0
4764,test,0,0.44577310000000003,0.73406523,0.8094933733915547,0.96560943,0.7387352833478886,1.1228776306887909,0.784249196867528,0.784249196867528,1
4766,val,0,0.449874,0.70497644,0.6915934339033307,0.55425274,0.6001741534758327,0.9122647132832657,0.7152353669002512,0.7152353669002512,1
4768,train,1,0.2158468,0.61581415,0.4453270632924552,0.96519214,0.5605450383231138,0.852028458251133,0.5135840436974676,0.5135840436974676,1
4771,train,0,0.9559347499999999,0.9663522,0.9467091730656234,0.99297994,0.9654940157664059,1.4675509039649368,0.9553421618766177,0.9553421618766177,1
4773,test,1,0.16551170000000004,0.23525517,0.2520812120045033,0.0049954057,0.16446087192612582,0.24998052532771128,0.13910679307777632,0.13910679307777632,0
4774,train,0,0.6840767999999999,0.7109727,0.780787978321468,0.97054434,0.786595454580367,1.195625090962158,0.8267671928966809,0.8267671928966809,1
4776,test,1,0.41955566,0.7209049,0.0160517090433749,0.050370395,0.30172066601084374,0.45861541233648245,0.47089693165898683,0.47089693165898683,1
